InvoiceID,Amt,Qty,Discounted,InvoiceSource,customer_SK,product_SK,SaleDate_SK,supplier_SK,Method_SK,OrderDate_SK
25067,363264,128,N,TPCW,104,148,486,13,37,1
25069,122034,43,N,TPCW,104,148,1217,13,37,1
25073,68112,24,N,TPCW,112,148,1456,13,37,1
25160,7095,25,N,TPCW,83,148,105,13,37,1
25172,286638,101,N,TPCW,81,148,139,13,37,1
25305,46827,165,N,TPCW,120,148,1357,13,37,1
25383,76626,27,N,TPCW,105,148,547,13,37,1
25386,42570,150,N,TPCW,105,148,1278,13,37,1
25415,28380,100,N,TPCW,92,148,1291,13,37,1
25431,289476,102,N,TPCW,92,148,935,13,37,1
25453,73788,26,N,TPCW,117,148,121,13,37,1
25465,11352,40,N,TPCW,85,148,648,13,37,1
25468,119196,42,N,TPCW,98,148,1551,13,37,1
25470,499488,176,N,TPCW,115,148,818,13,37,1
25567,28380,100,N,TPCW,102,148,1579,13,37,1
25641,360426,127,N,TPCW,89,148,327,13,37,1
25648,508002,179,N,TPCW,85,148,129,13,37,1
25683,29799,105,N,TPCW,111,148,253,13,37,1
25732,9933,35,N,TPCW,101,148,870,13,37,1
25785,178794,63,N,TPCW,108,148,1256,13,37,1
25813,292314,103,N,TPCW,89,148,1288,13,37,1
25877,275286,97,N,TPCW,110,148,426,13,37,1
25910,499488,176,N,TPCW,86,148,1780,13,37,1
26007,420024,148,N,TPCW,117,148,1008,13,37,1
26216,55341,195,N,TPCW,112,148,32,13,37,1
26226,187308,66,N,TPCW,88,148,790,13,37,1
26229,445566,157,N,TPCW,86,148,226,13,37,1
26261,133386,47,N,TPCW,91,148,273,13,37,1
26270,59598,21,N,TPCW,85,148,281,13,37,1
26377,533544,188,N,TPCW,104,148,1028,13,37,1
26445,147576,52,N,TPCW,105,148,1099,13,37,1
26476,17028,60,N,TPCW,112,148,1722,13,37,1
26565,303666,107,N,TPCW,113,148,189,13,37,1
26656,391644,138,N,TPCW,87,148,421,13,37,1
26675,224202,79,N,TPCW,121,148,114,13,37,1
26761,32637,115,N,TPCW,86,148,30,13,37,1
26765,55341,195,N,TPCW,86,148,1491,13,37,1
26838,550572,194,N,TPCW,108,148,1370,13,37,1
27017,105006,37,N,TPCW,98,148,1272,13,37,1
27063,87978,31,N,TPCW,99,148,1113,13,37,1
27125,161766,57,N,TPCW,96,148,2034,13,37,1
27146,144738,51,N,TPCW,113,148,302,13,37,1
27153,42570,150,N,TPCW,86,148,1576,13,37,1
27251,147576,52,N,TPCW,83,148,772,13,37,1
27262,530706,187,N,TPCW,94,148,1878,13,37,1
27331,42570,150,N,TPCW,119,148,1091,13,37,1
27341,320694,113,N,TPCW,119,148,1035,13,37,1
27469,48246,17,N,TPCW,112,148,924,13,37,1
27537,158928,56,N,TPCW,114,148,1919,13,37,1
27631,122034,43,N,TPCW,113,148,1648,13,37,1
27749,249744,88,N,TPCW,84,148,1296,13,37,1
27874,51084,18,N,TPCW,91,148,49,13,37,1
27981,62436,22,N,TPCW,83,148,2064,13,37,1
28039,192984,68,N,TPCW,112,148,620,13,37,1
28088,218526,77,N,TPCW,93,148,1302,13,37,1
28105,394482,139,N,TPCW,81,148,422,13,37,1
28179,434214,153,N,TPCW,114,148,599,13,37,1
28190,187308,66,N,TPCW,119,148,417,13,37,1
28272,286638,101,N,TPCW,101,148,1842,13,37,1
28364,73788,26,N,TPCW,116,148,1878,13,37,1
28419,536382,189,N,TPCW,90,148,631,13,37,1
28493,14190,50,N,TPCW,106,148,1835,13,37,1
28506,11352,40,N,TPCW,89,148,2098,13,37,1
28537,147576,52,N,TPCW,107,148,222,13,37,1
28644,306504,108,N,TPCW,93,148,677,13,37,1
28818,493812,174,N,TPCW,83,148,1773,13,37,1
28827,422862,149,N,TPCW,119,148,1554,13,37,1
28828,204336,72,N,TPCW,102,148,20,13,37,1
28839,56760,200,N,TPCW,114,148,1281,13,37,1
28840,295152,104,N,TPCW,114,148,915,13,37,1
28864,414348,146,N,TPCW,94,148,576,13,37,1
29025,79464,28,N,TPCW,103,148,734,13,37,1
29086,485298,171,N,TPCW,99,148,2117,13,37,1
29367,346236,122,N,TPCW,83,148,466,13,37,1
29484,96492,34,N,TPCW,116,148,1018,13,37,1
29571,280962,99,N,TPCW,86,148,1636,13,37,1
29587,36894,130,N,TPCW,108,148,338,13,37,1
29631,442728,156,N,TPCW,109,148,1606,13,37,1
29732,263934,93,N,TPCW,85,148,1772,13,37,1
29774,329208,116,N,TPCW,92,148,1397,13,37,1
29796,68112,24,N,TPCW,120,148,1128,13,37,1
29990,164604,58,N,TPCW,95,148,63,13,37,1
30118,25542,90,N,TPCW,121,148,1398,13,37,1
30169,414348,146,N,TPCW,84,148,587,13,37,1
30188,508002,179,N,TPCW,116,148,256,13,37,1
30237,272448,96,N,TPCW,99,148,887,13,37,1
30510,275286,97,N,TPCW,94,148,463,13,37,1
30582,31218,110,N,TPCW,91,148,1930,13,37,1
30665,420024,148,N,TPCW,106,148,849,13,37,1
30673,456918,161,N,TPCW,101,148,1854,13,37,1
30721,43989,155,N,TPCW,120,148,1132,13,37,1
30746,380292,134,N,TPCW,112,148,585,13,37,1
30754,96492,34,N,TPCW,95,148,929,13,37,1
30818,136224,48,N,TPCW,107,148,1644,13,37,1
30949,38313,135,N,TPCW,86,148,63,13,37,1
30951,280962,99,N,TPCW,104,148,613,13,37,1
31009,479622,169,N,TPCW,106,148,244,13,37,1
31010,34056,120,N,TPCW,106,148,946,13,37,1
31043,150414,53,N,TPCW,102,148,606,13,37,1
31073,244068,86,N,TPCW,91,148,1548,13,37,1
31083,320694,113,N,TPCW,119,148,250,13,37,1
31336,536382,189,N,TPCW,94,148,703,13,37,1
31388,35475,125,N,TPCW,95,148,607,13,37,1
31396,408672,144,N,TPCW,83,148,2084,13,37,1
31463,385968,136,N,TPCW,96,148,1648,13,37,1
31483,414348,146,N,TPCW,91,148,1428,13,37,1
31545,53922,19,N,TPCW,98,148,420,13,37,1
31552,493812,174,N,TPCW,103,148,429,13,37,1
31687,215688,76,N,TPCW,84,148,2109,13,37,1
31715,414348,146,N,TPCW,116,148,2102,13,37,1
31894,158928,56,N,TPCW,101,148,1555,13,37,1
31969,246906,87,N,TPCW,98,148,1962,13,37,1
32025,346236,122,N,TPCW,81,148,1607,13,37,1
32028,2838,10,N,TPCW,115,148,1534,13,37,1
32387,405834,143,N,TPCW,115,148,807,13,37,1
32475,371778,131,N,TPCW,109,148,1006,13,37,1
32524,45408,160,N,TPCW,82,148,1408,13,37,1
32550,366102,129,N,TPCW,107,148,1751,13,37,1
32717,527868,186,N,TPCW,117,148,1887,13,37,1
32726,471108,166,N,TPCW,114,148,491,13,37,1
32760,181632,64,N,TPCW,104,148,224,13,37,1
32788,2838,10,N,TPCW,106,148,212,13,37,1
32934,479622,169,N,TPCW,111,148,1471,13,37,1
32946,59598,21,N,TPCW,120,148,674,13,37,1
32961,53922,190,N,TPCW,86,148,2118,13,37,1
33022,25542,90,N,TPCW,94,148,763,13,37,1
33209,263934,93,N,TPCW,100,148,1978,13,37,1
33300,34056,12,N,TPCW,101,148,1621,13,37,1
33381,490974,173,N,TPCW,99,148,1696,13,37,1
33401,34056,12,N,TPCW,102,148,104,13,37,1
33630,559086,197,N,TPCW,119,148,420,13,37,1
33646,261096,92,N,TPCW,82,148,1305,13,37,1
33732,21285,75,N,TPCW,114,148,1099,13,37,1
33828,462594,163,N,TPCW,93,148,1890,13,37,1
33840,133386,47,N,TPCW,105,148,244,13,37,1
33984,59598,21,N,TPCW,118,148,414,13,37,1
33996,505164,178,N,TPCW,101,148,83,13,37,1
34015,110682,39,N,TPCW,101,148,1006,13,37,1
34016,45408,16,N,TPCW,110,148,1368,13,37,1
34049,280962,99,N,TPCW,107,148,1770,13,37,1
34374,508002,179,N,TPCW,116,148,139,13,37,1
34399,428538,151,N,TPCW,92,148,1633,13,37,1
34468,513678,181,N,TPCW,87,148,262,13,37,1
34519,52503,185,N,TPCW,85,148,829,13,37,1
34526,371778,131,N,TPCW,92,148,1485,13,37,1
34533,4257,15,N,TPCW,115,148,880,13,37,1
34555,422862,149,N,TPCW,110,148,29,13,37,1
34561,564762,199,N,TPCW,92,148,637,13,37,1
34620,87978,31,N,TPCW,90,148,1353,13,37,1
34657,8514,30,N,TPCW,88,148,695,13,37,1
34661,559086,197,N,TPCW,106,148,1811,13,37,1
34801,485298,171,N,TPCW,98,148,2129,13,37,1
34804,218526,77,N,TPCW,92,148,61,13,37,1
34807,550572,194,N,TPCW,91,148,2101,13,37,1
34838,181632,64,N,TPCW,108,148,1333,13,37,1
34890,360426,127,N,TPCW,109,148,63,13,37,1
34894,315018,111,N,TPCW,109,148,1524,13,37,1
34979,53922,190,N,TPCW,84,148,270,13,37,1
34981,544896,192,N,TPCW,120,148,731,13,37,1
35027,93654,33,N,TPCW,107,148,1107,13,37,1
35069,161766,57,N,TPCW,84,148,338,13,37,1
35156,28380,100,N,TPCW,85,148,2091,13,37,1
35223,451242,159,N,TPCW,120,148,1919,13,37,1
35237,374616,132,N,TPCW,117,148,1645,13,37,1
35293,204336,72,N,TPCW,98,148,1833,13,37,1
35412,90816,32,N,TPCW,120,148,341,13,37,1
35613,34056,120,N,TPCW,104,148,555,13,37,1
35638,235554,83,N,TPCW,106,148,1424,13,37,1
35641,26961,95,N,TPCW,104,148,2013,13,37,1
35686,317856,112,N,TPCW,96,148,794,13,37,1
35781,107844,38,N,TPCW,83,148,1387,13,37,1
35823,38313,135,N,TPCW,94,148,1502,13,37,1
35840,564762,199,N,TPCW,119,148,873,13,37,1
35844,221364,78,N,TPCW,95,148,987,13,37,1
35982,48246,17,N,TPCW,100,148,1359,13,37,1
36106,2838,10,N,TPCW,94,148,1432,13,37,1
36158,87978,31,N,TPCW,89,148,1747,13,37,1
36217,422862,149,N,TPCW,101,148,1176,13,37,1
36244,7095,25,N,TPCW,117,148,1654,13,37,1
36281,4257,15,N,TPCW,120,148,12,13,37,1
36292,278124,98,N,TPCW,116,148,1862,13,37,1
36310,39732,140,N,TPCW,100,148,1433,13,37,1
36405,547734,193,N,TPCW,112,148,298,13,37,1
36448,366102,129,N,TPCW,120,148,531,13,37,1
36466,56760,200,N,TPCW,111,148,1511,13,37,1
36470,550572,194,N,TPCW,102,148,1114,13,37,1
36494,18447,65,N,TPCW,105,148,1246,13,37,1
36509,445566,157,N,TPCW,102,148,1000,13,37,1
36532,116358,41,N,TPCW,121,148,1388,13,37,1
36667,25542,90,N,TPCW,119,148,1833,13,37,1
36715,306504,108,N,TPCW,119,148,1719,13,37,1
36785,38313,135,N,TPCW,111,148,2016,13,37,1
36797,59598,21,N,TPCW,101,148,1908,13,37,1
36967,363264,128,N,TPCW,113,148,398,13,37,1
37003,232716,82,N,TPCW,104,148,1056,13,37,1
37031,56760,200,N,TPCW,104,148,282,13,37,1
37032,76626,27,N,TPCW,104,148,647,13,37,1
37107,261096,92,N,TPCW,92,148,1060,13,37,1
37131,550572,194,N,TPCW,92,148,1991,13,37,1
37137,51084,18,N,TPCW,117,148,341,13,37,1
37198,38313,135,N,TPCW,102,148,1854,13,37,1
37202,246906,87,N,TPCW,108,148,467,13,37,1
37226,53922,19,N,TPCW,94,148,845,13,37,1
37247,559086,197,N,TPCW,100,148,926,13,37,1
37273,139062,49,N,TPCW,87,148,1755,13,37,1
37357,87978,31,N,TPCW,81,148,376,13,37,1
37445,550572,194,N,TPCW,106,148,1416,13,37,1
37446,201498,71,N,TPCW,116,148,60,13,37,1
37560,55341,195,N,TPCW,96,148,1471,13,37,1
37634,272448,96,N,TPCW,89,148,680,13,37,1
37667,530706,187,N,TPCW,100,148,780,13,37,1
37672,51084,180,N,TPCW,121,148,989,13,37,1
37691,536382,189,N,TPCW,118,148,1424,13,37,1
37743,150414,53,N,TPCW,96,148,939,13,37,1
37864,485298,171,N,TPCW,114,148,65,13,37,1
37871,394482,139,N,TPCW,104,148,2035,13,37,1
37891,43989,155,N,TPCW,88,148,1546,13,37,1
37905,17028,60,N,TPCW,108,148,2034,13,37,1
37921,29799,105,N,TPCW,117,148,338,13,37,1
38030,431376,152,N,TPCW,116,148,122,13,37,1
38059,402996,142,N,TPCW,117,148,1069,13,37,1
38077,14190,50,N,TPCW,91,148,880,13,37,1
38195,442728,156,N,TPCW,119,148,1691,13,37,1
38406,343398,121,N,TPCW,116,148,1549,13,37,1
38503,337722,119,N,TPCW,119,148,162,13,37,1
38579,547734,193,N,TPCW,93,148,1520,13,37,1
38615,459756,162,N,TPCW,105,148,197,13,37,1
38656,377454,133,N,TPCW,119,148,1000,13,37,1
38704,266772,94,N,TPCW,92,148,803,13,37,1
38789,4257,15,N,TPCW,120,148,1274,13,37,1
38924,218526,77,N,TPCW,120,148,2049,13,37,1
38967,7095,25,N,TPCW,98,148,523,13,37,1
38984,414348,146,N,TPCW,116,148,1870,13,37,1
39089,87978,31,N,TPCW,91,148,526,13,37,1
39160,522192,184,N,TPCW,121,148,1743,13,37,1
39165,28380,100,N,TPCW,81,148,774,13,37,1
39205,437052,154,N,TPCW,100,148,724,13,37,1
39279,215688,76,N,TPCW,99,148,1410,13,37,1
39464,15609,55,N,TPCW,109,148,1357,13,37,1
39606,38313,135,N,TPCW,104,148,1273,13,37,1
39621,215688,76,N,TPCW,107,148,1580,13,37,1
39640,133386,47,N,TPCW,106,148,856,13,37,1
39644,508002,179,N,TPCW,85,148,743,13,37,1
39930,36894,13,N,TPCW,119,148,1286,13,37,1
39934,48246,170,N,TPCW,91,148,781,13,37,1
39964,471108,166,N,TPCW,113,148,819,13,37,1
39970,5676,20,N,TPCW,103,148,1826,13,37,1
40009,542058,191,N,TPCW,120,148,43,13,37,1
40024,19866,70,N,TPCW,100,148,83,13,37,1
40051,76626,27,N,TPCW,84,148,874,13,37,1
40127,49665,175,N,TPCW,107,148,1052,13,37,1
40131,533544,188,N,TPCW,90,148,232,13,37,1
40154,229878,81,N,TPCW,83,148,2077,13,37,1
40189,53922,190,N,TPCW,106,148,1307,13,37,1
40251,17028,60,N,TPCW,92,148,1551,13,37,1
40308,26961,95,N,TPCW,87,148,553,13,37,1
40345,295152,104,N,TPCW,104,148,767,13,37,1
40403,508002,179,N,TPCW,96,148,1921,13,37,1
40455,414348,146,N,TPCW,90,148,151,13,37,1
40481,456918,161,N,TPCW,87,148,731,13,37,1
40576,24123,85,N,TPCW,120,148,1317,13,37,1
40613,38313,135,N,TPCW,93,148,22,13,37,1
40685,79464,28,N,TPCW,83,148,1231,13,37,1
40737,488136,172,N,TPCW,118,148,991,13,37,1
40763,144738,51,N,TPCW,93,148,2036,13,37,1
40805,36894,13,N,TPCW,81,148,359,13,37,1
40922,323532,114,N,TPCW,84,148,2010,13,37,1
40994,59598,21,N,TPCW,117,148,1473,13,37,1
41129,48246,17,N,TPCW,86,148,1760,13,37,1
41270,490974,173,N,TPCW,100,148,915,13,37,1
41271,41151,145,N,TPCW,100,148,550,13,37,1
41319,105006,37,N,TPCW,120,148,110,13,37,1
41580,90816,32,N,TPCW,119,148,1634,13,37,1
41628,394482,139,N,TPCW,86,148,446,13,37,1
41802,405834,143,N,TPCW,102,148,1404,13,37,1
41807,471108,166,N,TPCW,96,148,940,13,37,1
41869,34056,120,N,TPCW,111,148,79,13,37,1
42181,215688,76,N,TPCW,96,148,1945,13,37,1
42391,62436,22,N,TPCW,82,148,750,13,37,1
42407,289476,102,N,TPCW,106,148,686,13,37,1
42409,519354,183,N,TPCW,84,148,413,13,37,1
42570,417186,147,N,TPCW,115,148,1450,13,37,1
42585,502326,177,N,TPCW,94,148,1544,13,37,1
42642,522192,184,N,TPCW,86,148,724,13,37,1
42673,24123,85,N,TPCW,118,148,543,13,37,1
42701,204336,72,N,TPCW,118,148,364,13,37,1
42777,48246,17,N,TPCW,118,148,423,13,37,1
42813,300828,106,N,TPCW,98,148,1703,13,37,1
42997,309342,109,N,TPCW,116,148,1643,13,37,1
43265,556248,196,N,TPCW,114,148,181,13,37,1
43301,246906,87,N,TPCW,92,148,1058,13,37,1
43305,51084,18,N,TPCW,98,148,1400,13,37,1
43311,266772,94,N,TPCW,92,148,1789,13,37,1
43317,207174,73,N,TPCW,91,148,712,13,37,1
43484,107844,38,N,TPCW,105,148,369,13,37,1
43536,513678,181,N,TPCW,93,148,1175,13,37,1
43543,278124,98,N,TPCW,111,148,2031,13,37,1
43607,32637,115,N,TPCW,91,148,801,13,37,1
43659,272448,96,N,TPCW,115,148,1759,13,37,1
43675,32637,115,N,TPCW,98,148,106,13,37,1
43694,334884,118,N,TPCW,86,148,1150,13,37,1
43695,34056,12,N,TPCW,107,148,575,13,37,1
43842,25542,90,N,TPCW,118,148,546,13,37,1
43980,150414,53,N,TPCW,86,148,1090,13,37,1
44000,405834,143,N,TPCW,82,148,1407,13,37,1
44016,329208,116,N,TPCW,113,148,319,13,37,1
44027,164604,58,N,TPCW,82,148,676,13,37,1
44058,17028,60,N,TPCW,90,148,461,13,37,1
44119,420024,148,N,TPCW,99,148,2041,13,37,1
44133,207174,73,N,TPCW,119,148,1008,13,37,1
44170,18447,65,N,TPCW,109,148,975,13,37,1
44200,278124,98,N,TPCW,103,148,481,13,37,1
44271,31218,110,N,TPCW,103,148,2091,13,37,1
44352,530706,187,N,TPCW,113,148,1472,13,37,1
44370,306504,108,N,TPCW,86,148,1802,13,37,1
44391,280962,99,N,TPCW,82,148,1624,13,37,1
44444,391644,138,N,TPCW,86,148,1998,13,37,1
44496,391644,138,N,TPCW,91,148,1683,13,37,1
44612,266772,94,N,TPCW,85,148,793,13,37,1
44634,42570,150,N,TPCW,94,148,896,13,37,1
44651,505164,178,N,TPCW,115,148,1410,13,37,1
44700,371778,131,N,TPCW,119,148,1276,13,37,1
44825,479622,169,N,TPCW,82,148,528,13,37,1
44844,31218,110,N,TPCW,81,148,1982,13,37,1
44914,309342,109,N,TPCW,81,148,694,13,37,1
44940,485298,171,N,TPCW,90,148,30,13,37,1
45085,400158,141,N,TPCW,107,148,576,13,37,1
45189,164604,58,N,TPCW,92,148,1544,13,37,1
45345,332046,117,N,TPCW,98,148,962,13,37,1
45410,39732,140,N,TPCW,110,148,708,13,37,1
45558,536382,189,N,TPCW,96,148,1702,13,37,1
45614,434214,153,N,TPCW,87,148,1035,13,37,1
45663,547734,193,N,TPCW,105,148,1212,13,37,1
45776,178794,63,N,TPCW,119,148,1575,13,37,1
46079,473946,167,N,TPCW,85,148,890,13,37,1
46101,96492,34,N,TPCW,119,148,1674,13,37,1
46108,4257,15,N,TPCW,119,148,943,13,37,1
46204,473946,167,N,TPCW,90,148,323,13,37,1
46403,502326,177,N,TPCW,100,148,612,13,37,1
46454,408672,144,N,TPCW,86,148,1106,13,37,1
46475,55341,195,N,TPCW,108,148,37,13,37,1
46493,11352,40,N,TPCW,111,148,698,13,37,1
46498,422862,149,N,TPCW,117,148,1910,13,37,1
46565,323532,114,N,TPCW,101,148,568,13,37,1
46630,258258,91,N,TPCW,120,148,711,13,37,1
46657,144738,51,N,TPCW,106,148,842,13,37,1
46741,422862,149,N,TPCW,104,148,62,13,37,1
46751,90816,32,N,TPCW,83,148,1716,13,37,1
46866,34056,120,N,TPCW,100,148,1732,13,37,1
46892,52503,185,N,TPCW,89,148,905,13,37,1
47088,65274,23,N,TPCW,113,148,410,13,37,1
47163,201498,71,N,TPCW,115,148,820,13,37,1
47224,65274,23,N,TPCW,91,148,1431,13,37,1
47249,201498,71,N,TPCW,112,148,427,13,37,1
47267,90816,32,N,TPCW,120,148,466,13,37,1
47328,51084,18,N,TPCW,85,148,670,13,37,1
47334,87978,31,N,TPCW,83,148,945,13,37,1
47336,62436,22,N,TPCW,105,148,1527,13,37,1
47476,52503,185,N,TPCW,96,148,1938,13,37,1
47505,343398,121,N,TPCW,81,148,15,13,37,1
47596,12771,45,N,TPCW,89,148,546,13,37,1
47704,275286,97,N,TPCW,82,148,1310,13,37,1
47705,26961,95,N,TPCW,84,148,1993,13,37,1
47717,402996,142,N,TPCW,99,148,1981,13,37,1
47755,39732,14,N,TPCW,108,148,279,13,37,1
47766,229878,81,N,TPCW,119,148,1061,13,37,1
47889,306504,108,N,TPCW,116,148,1648,13,37,1
47934,394482,139,N,TPCW,106,148,739,13,37,1
47944,221364,78,N,TPCW,117,148,1524,13,37,1
47945,31218,110,N,TPCW,117,148,63,13,37,1
48191,249744,88,N,TPCW,115,148,324,13,37,1
48294,221364,78,N,TPCW,118,148,1317,13,37,1
48321,445566,157,N,TPCW,94,148,286,13,37,1
48328,19866,70,N,TPCW,92,148,204,13,37,1
48388,542058,191,N,TPCW,121,148,2040,13,37,1
48407,164604,58,N,TPCW,119,148,1002,13,37,1
48436,536382,189,N,TPCW,88,148,52,13,37,1
48491,434214,153,N,TPCW,99,148,464,13,37,1
48662,90816,32,N,TPCW,90,148,1108,13,37,1
48684,315018,111,N,TPCW,113,148,1627,13,37,1
48820,490974,173,N,TPCW,113,148,1525,13,37,1
48899,334884,118,N,TPCW,81,148,1954,13,37,1
48900,550572,194,N,TPCW,118,148,701,13,37,1
49041,4257,15,N,TPCW,105,148,895,13,37,1
49087,286638,101,N,TPCW,119,148,53,13,37,1
49098,235554,83,N,TPCW,84,148,1231,13,37,1
49115,527868,186,N,TPCW,82,148,1312,13,37,1
49269,42570,150,N,TPCW,101,148,814,13,37,1
49280,224202,79,N,TPCW,83,148,209,13,37,1
49392,90816,32,N,TPCW,98,148,103,13,37,1
49410,116358,41,N,TPCW,87,148,903,13,37,1
49419,346236,122,N,TPCW,112,148,1089,13,37,1
49504,249744,88,N,TPCW,110,148,1774,13,37,1
49554,232716,82,N,TPCW,99,148,573,13,37,1
49678,116358,41,N,TPCW,85,148,297,13,37,1
49716,153252,54,N,TPCW,87,148,1608,13,37,1
49783,51084,180,N,TPCW,111,148,331,13,37,1
49959,53922,190,N,TPCW,93,148,892,13,37,1
50054,34056,120,N,TPCW,108,148,489,13,37,1
50065,28380,100,N,TPCW,115,148,1263,13,37,1
50083,490974,173,N,TPCW,98,148,1071,13,37,1
50098,533544,188,N,TPCW,108,148,204,13,37,1
50161,357588,126,N,TPCW,111,148,562,13,37,1
50165,39732,14,N,TPCW,107,148,1702,13,37,1
50212,55341,195,N,TPCW,108,148,418,13,37,1
50306,292314,103,N,TPCW,84,148,1232,13,37,1
50449,62436,22,N,TPCW,106,148,1374,13,37,1
50654,323532,114,N,TPCW,116,148,1156,13,37,1
50716,82302,29,N,TPCW,111,148,990,13,37,1
50989,12771,45,N,TPCW,117,148,231,13,37,1
51040,332046,117,N,TPCW,109,148,1203,13,37,1
51053,329208,116,N,TPCW,87,148,504,13,37,1
51077,87978,31,N,TPCW,92,148,1025,13,37,1
51110,201498,71,N,TPCW,95,148,1108,13,37,1
51212,42570,150,N,TPCW,119,148,1941,13,37,1
51222,334884,118,N,TPCW,112,148,1466,13,37,1
51273,82302,29,N,TPCW,95,148,555,13,37,1
51286,36894,13,N,TPCW,89,148,1564,13,37,1
51308,530706,187,N,TPCW,81,148,22,13,37,1
51355,51084,18,N,TPCW,91,148,1429,13,37,1
51358,559086,197,N,TPCW,116,148,2053,13,37,1
51396,249744,88,N,TPCW,99,148,882,13,37,1
51472,295152,104,N,TPCW,91,148,599,13,37,1
51541,499488,176,N,TPCW,83,148,1626,13,37,1
51612,48246,170,N,TPCW,104,148,217,13,37,1
51674,65274,23,N,TPCW,104,148,853,13,37,1
51790,224202,79,N,TPCW,102,148,915,13,37,1
51954,295152,104,N,TPCW,84,148,593,13,37,1
51982,334884,118,N,TPCW,87,148,769,13,37,1
52020,38313,135,N,TPCW,111,148,772,13,37,1
52120,221364,78,N,TPCW,84,148,943,13,37,1
52150,215688,76,N,TPCW,110,148,582,13,37,1
52249,459756,162,N,TPCW,88,148,1480,13,37,1
52330,349074,123,N,TPCW,112,148,202,13,37,1
52429,15609,55,N,TPCW,106,148,1083,13,37,1
52440,207174,73,N,TPCW,99,148,704,13,37,1
52502,173118,61,N,TPCW,115,148,1492,13,37,1
52621,62436,22,N,TPCW,98,148,1648,13,37,1
52625,263934,93,N,TPCW,107,148,848,13,37,1
52886,414348,146,N,TPCW,86,148,2030,13,37,1
52904,43989,155,N,TPCW,114,148,42,13,37,1
52943,292314,103,N,TPCW,109,148,1656,13,37,1
53019,420024,148,N,TPCW,116,148,1100,13,37,1
53021,29799,105,N,TPCW,88,148,832,13,37,1
53030,473946,167,N,TPCW,112,148,727,13,37,1
53150,490974,173,N,TPCW,83,148,296,13,37,1
53204,456918,161,N,TPCW,108,148,97,13,37,1
53243,17028,60,N,TPCW,102,148,1386,13,37,1
53245,360426,127,N,TPCW,102,148,1065,13,37,1
53286,22704,80,N,TPCW,102,148,348,13,37,1
53361,343398,121,N,TPCW,108,148,739,13,37,1
53370,513678,181,N,TPCW,116,148,129,13,37,1
53446,136224,48,N,TPCW,93,148,1785,13,37,1
53504,65274,23,N,TPCW,88,148,1273,13,37,1
53536,7095,25,N,TPCW,82,148,605,13,37,1
53558,334884,118,N,TPCW,110,148,273,13,37,1
53610,17028,60,N,TPCW,85,148,1925,13,37,1
53654,139062,49,N,TPCW,103,148,1589,13,37,1
53771,59598,21,N,TPCW,114,148,618,13,37,1
53855,29799,105,N,TPCW,114,148,1355,13,37,1
53946,505164,178,N,TPCW,87,148,1140,13,37,1
53952,374616,132,N,TPCW,101,148,63,13,37,1
53974,187308,66,N,TPCW,90,148,64,13,37,1
54167,15609,55,N,TPCW,111,148,1188,13,37,1
54190,360426,127,N,TPCW,106,148,476,13,37,1
54252,261096,92,N,TPCW,102,148,381,13,37,1
54295,173118,61,N,TPCW,89,148,149,13,37,1
54329,329208,116,N,TPCW,103,148,113,13,37,1
54380,65274,23,N,TPCW,108,148,257,13,37,1
54470,181632,64,N,TPCW,87,148,436,13,37,1
54492,43989,155,N,TPCW,117,148,424,13,37,1
54596,68112,24,N,TPCW,81,148,1216,13,37,1
54616,48246,170,N,TPCW,115,148,446,13,37,1
54621,164604,58,N,TPCW,95,148,1755,13,37,1
54721,139062,49,N,TPCW,85,148,583,13,37,1
54728,158928,56,N,TPCW,114,148,1880,13,37,1
54873,516516,182,N,TPCW,81,148,84,13,37,1
55062,48246,170,N,TPCW,90,148,301,13,37,1
55069,130548,46,N,TPCW,104,148,1840,13,37,1
55147,485298,171,N,TPCW,115,148,1350,13,37,1
55152,408672,144,N,TPCW,115,148,254,13,37,1
55163,2838,10,N,TPCW,113,148,1641,13,37,1
55224,204336,72,N,TPCW,115,148,1646,13,37,1
55226,388806,137,N,TPCW,81,148,1868,13,37,1
55381,309342,109,N,TPCW,121,148,757,13,37,1
55422,522192,184,N,TPCW,91,148,2039,13,37,1
55535,24123,85,N,TPCW,110,148,875,13,37,1
203,350773,101,N,TPCW,108,149,90,11,37,1
242,621667,179,N,TPCW,84,149,1406,11,37,1
251,267421,77,N,TPCW,111,149,1970,11,37,1
304,159758,46,N,TPCW,87,149,1437,11,37,1
425,260475,75,N,TPCW,118,149,1113,11,37,1
537,371611,107,N,TPCW,94,149,1177,11,37,1
628,479274,138,N,TPCW,110,149,1013,11,37,1
647,458436,132,N,TPCW,116,149,357,11,37,1
684,274367,79,N,TPCW,85,149,665,11,37,1
770,69460,200,N,TPCW,91,149,1203,11,37,1
970,267421,77,N,TPCW,109,149,1085,11,37,1
1146,159758,46,N,TPCW,82,149,315,11,37,1
1300,673762,194,N,TPCW,108,149,329,11,37,1
1319,354246,102,N,TPCW,117,149,289,11,37,1
1331,267421,77,N,TPCW,87,149,621,11,37,1
1387,211853,61,N,TPCW,93,149,1433,11,37,1
1470,673762,194,N,TPCW,96,149,2046,11,37,1
1574,52095,150,N,TPCW,104,149,470,11,37,1
1617,361192,104,N,TPCW,121,149,2118,11,37,1
1666,211853,61,N,TPCW,101,149,1031,11,37,1
