InvoiceID;CustID;SalesDate;ProdID;Amt;Qty;Discounted
491;20;05/01/2011;35;7917;14;false
492;13;02/15/2009;1;3299.4;20;false
492;13;02/15/2009;8;5259;9;false
492;13;02/15/2009;17;2884.1;10;false
492;13;02/15/2009;36;922.7;2;false
492;13;02/15/2009;39;4516.2;15;false
493;32;06/10/2007;45;7425.6;15;false
493;32;06/10/2007;46;7777.4;15;false
494;10;01/13/2009;5;5108.9;18;false
494;10;01/13/2009;6;5556.5;16;false
494;10;01/13/2009;11;4960.2;14;false
494;10;01/13/2009;25;2891.7;10;false
494;10;01/13/2009;27;2023;6;false
494;10;01/13/2009;28;2736.1;5;false
494;10;01/13/2009;41;690.2;4;false
495;27;05/15/2005;22;6840.5;14;false
495;27;05/15/2005;29;4058.8;8;false
495;27;05/15/2005;34;3404.8;10;false
495;27;05/15/2005;38;2267.2;10;false
496;3;03/29/2008;12;1646.3;6;false
496;3;03/29/2008;35;11310;20;false
497;19;01/30/2009;51;24892.5;50;false
498;32;10/09/2009;2;3568.5;7;false
498;32;10/09/2009;12;3292.7;12;false
498;32;10/09/2009;26;3672.6;13;false
498;32;10/09/2009;29;5073.5;10;false
498;32;10/09/2009;47;283.1;2;false
499;12;02/02/2009;6;4514.6;13;false
499;12;02/02/2009;10;6716.9;12;false
499;12;02/02/2009;48;4218.5;12;false
500;37;04/17/2007;5;1135.3;4;false
500;37;04/17/2007;15;2382.6;15;false
500;37;04/17/2007;19;1866.9;15;false
500;37;04/17/2007;20;4180.7;18;false
500;37;04/17/2007;37;10522.3;18;false
500;37;04/17/2007;41;3106.1;18;false
500;37;04/17/2007;42;6716;12;false
500;37;04/17/2007;45;3960.3;8;false
501;1;12/13/2006;4;1505.5;6;false
501;1;12/13/2006;12;2469.5;9;false
501;1;12/13/2006;16;2304.8;5;false
501;1;12/13/2006;23;1166.5;5;false
501;1;12/13/2006;36;5074.7;11;false
502;25;04/12/2010;7;2181.7;5;false
502;25;04/12/2010;10;7276.6;13;false
502;25;04/12/2010;18;912.5;2;false
502;25;04/12/2010;19;746.8;6;false
502;25;04/12/2010;30;1133.3;4;false
502;25;04/12/2010;44;2751.8;14;false
502;25;04/12/2010;47;2547.9;18;false
503;9;04/17/2005;36;1845.4;4;false
503;9;04/17/2005;41;2415.8;14;false
503;9;04/17/2005;43;9405;19;false
504;12;11/04/2006;6;3125.5;9;false
504;12;11/04/2006;18;5931.1;13;false
504;12;11/04/2006;36;4613.4;10;false
505;1;05/30/2007;13;8166;19;false
505;1;05/30/2007;24;894;3;false
505;1;05/30/2007;29;1522;3;false
505;1;05/30/2007;32;820.3;2;false
506;32;05/22/2009;2;8666.3;17;false
506;32;05/22/2009;8;7012;12;false
506;32;05/22/2009;14;4729.3;11;false
506;32;05/22/2009;26;847.5;3;false
506;32;05/22/2009;33;6331.2;16;false
507;38;04/02/2011;11;6731.7;19;false
507;38;04/02/2011;47;1557;11;false
508;38;01/01/2010;4;1254.5;5;false
509;2;06/15/2006;4;1254.5;5;false
509;2;06/15/2006;27;5731.9;17;false
509;2;06/15/2006;28;2736.1;5;false
509;2;06/15/2006;38;3174.1;14;false
509;2;06/15/2006;41;3278.6;19;false
510;17;04/26/2009;9;2068.9;7;false
510;17;04/26/2009;27;674.3;2;false
510;17;04/26/2009;44;1965.6;10;false
511;17;10/29/2009;11;6377.4;18;false
511;17;10/29/2009;25;2602.5;9;false
511;17;10/29/2009;26;5650.2;20;false
511;17;10/29/2009;38;3627.5;16;false
511;17;10/29/2009;47;849.3;6;false
512;20;06/09/2009;8;5259;9;false
512;20;06/09/2009;10;5037.7;9;false
512;20;06/09/2009;14;5159.3;12;false
512;20;06/09/2009;15;2700.3;17;false
512;20;06/09/2009;21;7923.3;14;false
512;20;06/09/2009;22;7817.8;16;false
512;20;06/09/2009;40;2207.8;11;false
512;20;06/09/2009;47;1840.2;13;false
513;17;08/29/2005;1;1814.7;11;false
513;17;08/29/2005;26;1977.6;7;false
514;2;10/24/2009;8;9349.3;16;false
514;2;10/24/2009;45;6930.6;14;false
515;6;01/01/2007;27;1011.5;3;false
516;17;08/30/2011;21;7923.3;14;false
516;17;08/30/2011;30;3116.5;11;false
516;17;08/30/2011;44;1572.5;8;false
516;17;08/30/2011;46;6740.4;13;false
517;6;07/01/2009;7;8726.6;20;false
517;6;07/01/2009;34;681;2;false
518;13;01/08/2006;3;2978.5;12;false
518;13;01/08/2006;11;1062.9;3;false
518;13;01/08/2006;27;6406.2;19;false
518;13;01/08/2006;33;1187.1;3;false
519;18;09/21/2008;17;4614.6;16;false
519;18;09/21/2008;21;10753;19;false
519;18;09/21/2008;37;4092;7;false
519;18;09/21/2008;44;3734.6;19;false
520;30;08/04/2005;13;4727.7;11;false
520;30;08/04/2005;16;2765.8;6;false
520;30;08/04/2005;36;3690.7;8;false
520;30;08/04/2005;40;802.8;4;false
520;30;08/04/2005;47;1981.7;14;false
521;29;01/17/2006;1;1319.8;8;false
521;29;01/17/2006;2;2548.9;5;false
521;29;01/17/2006;5;851.5;3;false
521;29;01/17/2006;24;3874;13;false
521;29;01/17/2006;29;8625;17;false
521;29;01/17/2006;39;903.2;3;false
522;37;02/01/2010;16;4609.6;10;false
522;37;02/01/2010;20;2554.9;11;false
522;37;02/01/2010;27;674.3;2;false
522;37;02/01/2010;30;4533.1;16;false
523;4;10/20/2011;12;5213.4;19;false
523;4;10/20/2011;13;6017.1;14;false
523;4;10/20/2011;16;5531.5;12;false
523;4;10/20/2011;47;849.3;6;false
524;21;04/26/2008;2;5097.8;10;false
524;21;04/26/2008;13;3868.1;9;false
524;21;04/26/2008;24;2980;10;false
524;21;04/26/2008;34;5788.2;17;false
524;21;04/26/2008;45;7920.6;16;false
525;7;09/17/2008;6;1736.4;5;false
525;7;09/17/2008;36;7842.8;17;false
525;7;09/17/2008;43;1980;4;false
526;31;04/26/2005;3;1489.3;6;false
526;31;04/26/2005;5;2270.6;8;false
526;31;04/26/2005;21;7923.3;14;false
526;31;04/26/2005;37;2922.8;5;false
526;31;04/26/2005;39;4516.2;15;false
527;24;09/29/2008;2;3058.7;6;false
527;24;09/29/2008;15;2859.1;18;false
527;24;09/29/2008;19;1244.6;10;false
527;24;09/29/2008;48;2812.3;8;false
528;26;09/08/2009;12;3018.3;11;false
528;26;09/08/2009;23;1399.8;6;false
528;26;09/08/2009;29;9132.3;18;false
529;24;02/27/2006;24;5960;20;false
529;24;02/27/2006;37;8184;14;false
529;24;02/27/2006;38;1133.6;5;false
529;24;02/27/2006;40;401.4;2;false
530;35;10/01/2009;5;4257.4;15;false
530;35;10/01/2009;12;1646.3;6;false
530;35;10/01/2009;14;7738.9;18;false
530;35;10/01/2009;16;4609.6;10;false
530;35;10/01/2009;21;5659.5;10;false
530;35;10/01/2009;22;9283.6;19;false
530;35;10/01/2009;35;1131;2;false
530;35;10/01/2009;42;3358;6;false
531;23;09/10/2007;1;2804.5;17;false
531;23;09/10/2007;8;1753;3;false
531;23;09/10/2007;10;5037.7;9;false
531;23;09/10/2007;15;2700.3;17;false
531;23;09/10/2007;36;5074.7;11;false
531;23;09/10/2007;43;2475;5;false
531;23;09/10/2007;44;3931.2;20;false
532;24;07/08/2007;3;4716;19;false
532;24;07/08/2007;4;501.8;2;false
532;24;07/08/2007;6;3472.8;10;false
532;24;07/08/2007;7;8726.6;20;false
532;24;07/08/2007;36;8304.1;18;false
532;24;07/08/2007;38;3854.2;17;false
532;24;07/08/2007;40;1605.7;8;false
532;24;07/08/2007;41;1553;9;false
533;21;01/24/2008;24;5662;19;false
533;21;01/24/2008;32;7793.2;19;false
533;21;01/24/2008;44;2555.3;13;false
533;21;01/24/2008;48;2109.2;6;false
534;31;10/08/2007;4;4516.4;18;false
534;31;10/08/2007;5;4825.1;17;false
534;31;10/08/2007;32;6972.9;17;false
534;31;10/08/2007;41;3278.6;19;false
535;36;03/27/2006;4;4014.6;16;false
535;36;03/27/2006;6;3472.8;10;false
535;36;03/27/2006;9;886.7;3;false
535;36;03/27/2006;17;3749.3;13;false
535;36;03/27/2006;24;5066;17;false
535;36;03/27/2006;30;3966.5;14;false
535;36;03/27/2006;43;6930;14;false
536;21;06/23/2009;46;6221.9;12;false
537;24;01/14/2009;8;11102.3;19;false
537;24;01/14/2009;9;1182.2;4;false
537;24;01/14/2009;16;5070.6;11;false
537;24;01/14/2009;21;9055.2;16;false
537;24;01/14/2009;39;5419.4;18;false
538;35;10/08/2005;4;5018.2;20;false
538;35;10/08/2005;5;5676.6;20;false
538;35;10/08/2005;7;6981.3;16;false
538;35;10/08/2005;20;2322.6;10;false
538;35;10/08/2005;35;7351.5;13;false
538;35;10/08/2005;39;4215.1;14;false
538;35;10/08/2005;42;7835.4;14;false
538;35;10/08/2005;43;9900;20;false
539;20;08/11/2006;20;464.5;2;false
539;20;08/11/2006;21;8489.2;15;false
539;20;08/11/2006;23;4666;20;false
539;20;08/11/2006;27;2023;6;false
539;20;08/11/2006;28;4924.9;9;false
539;20;08/11/2006;30;850;3;false
539;20;08/11/2006;46;5703.4;11;false
540;25;08/16/2011;25;3470;12;false
540;25;08/16/2011;30;4533.1;16;false
541;12;04/23/2005;9;5615.6;19;false
541;12;04/23/2005;11;7086;20;false
541;12;04/23/2005;14;4729.3;11;false
541;12;04/23/2005;18;2281.2;5;false
541;12;04/23/2005;19;871.2;7;false
541;12;04/23/2005;34;5447.7;16;false
541;12;04/23/2005;40;2007.1;10;false
542;37;01/06/2008;1;2309.6;14;false
542;37;01/06/2008;16;9219.2;20;false
542;37;01/06/2008;21;9055.2;16;false
542;37;01/06/2008;40;1204.3;6;false
542;37;01/06/2008;47;1415.5;10;false
543;5;09/05/2005;8;11102.3;19;false
543;5;09/05/2005;14;1289.8;3;false
543;5;09/05/2005;20;4645.2;20;false
543;5;09/05/2005;31;6949.8;17;false
543;5;09/05/2005;32;5742.4;14;false
544;28;05/28/2006;10;8955.8;16;false
544;28;05/28/2006;26;2825.1;10;false
544;28;05/28/2006;28;6566.5;12;false
544;28;05/28/2006;31;5723.3;14;false
544;28;05/28/2006;35;11310;20;false
545;38;10/25/2011;2;8666.3;17;false
545;38;10/25/2011;13;1719.2;4;false
545;38;10/25/2011;17;1730.5;6;false
545;38;10/25/2011;24;596;2;false
545;38;10/25/2011;31;4905.7;12;false
545;38;10/25/2011;33;1187.1;3;false
545;38;10/25/2011;41;1725.6;10;false
546;11;01/05/2007;31;5723.3;14;false
546;11;01/05/2007;40;2007.1;10;false
547;6;12/03/2009;6;3472.8;10;false
547;6;12/03/2009;10;6716.9;12;false
547;6;12/03/2009;13;5587.3;13;false
547;6;12/03/2009;14;6019.2;14;false
547;6;12/03/2009;46;2074;4;false
548;4;03/09/2005;20;3716.2;16;false
548;4;03/09/2005;30;566.6;2;false
548;4;03/09/2005;47;424.6;3;false
549;23;04/16/2009;51;29871;60;false
550;23;07/11/2011;4;1756.4;7;false
550;23;07/11/2011;15;2859.1;18;false
550;23;07/11/2011;32;7383.1;18;false
550;23;07/11/2011;38;2493.9;11;false
551;34;12/11/2009;2;9685.8;19;false
551;34;12/11/2009;45;1485.1;3;false
552;13;06/12/2006;9;4137.8;14;false
552;13;06/12/2006;18;3193.7;7;false
552;13;06/12/2006;28;5472.1;10;false
552;13;06/12/2006;29;2536.8;5;false
552;13;06/12/2006;30;1416.6;5;false
552;13;06/12/2006;34;3745.3;11;false
552;13;06/12/2006;46;4147.9;8;false
553;21;08/10/2009;9;2955.6;10;false
553;21;08/10/2009;11;2125.8;6;false
553;21;08/10/2009;16;2304.8;5;false
553;21;08/10/2009;19;1493.5;12;false
553;21;08/10/2009;39;5118.4;17;false
554;38;03/10/2008;6;5209.2;15;false
554;38;03/10/2008;28;7660.9;14;false
554;38;03/10/2008;31;5723.3;14;false
554;38;03/10/2008;39;6021.6;20;false
555;34;02/21/2011;20;3716.2;16;false
555;34;02/21/2011;30;4533.1;16;false
555;34;02/21/2011;37;10522.3;18;false
556;28;08/13/2006;28;1094.4;2;false
556;28;08/13/2006;32;5332.2;13;false
556;28;08/13/2006;35;3393;6;false
557;30;05/26/2005;3;2233.9;9;false
557;30;05/26/2005;22;977.2;2;false
557;30;05/26/2005;41;1035.4;6;false
557;30;05/26/2005;48;3163.9;9;false
558;19;04/11/2005;4;4767.3;19;false
558;19;04/11/2005;10;1679.2;3;false
558;19;04/11/2005;28;7660.9;14;false
558;19;04/11/2005;38;906.9;4;false
559;14;07/06/2007;23;2333;10;false
559;14;07/06/2007;29;5580.9;11;false
559;14;07/06/2007;31;5723.3;14;false
559;14;07/06/2007;42;1119.3;2;false
560;14;09/10/2011;1;329.9;2;false
560;14;09/10/2011;3;1489.3;6;false
560;14;09/10/2011;4;2760;11;false
560;14;09/10/2011;8;11686.6;20;false
560;14;09/10/2011;13;1289.4;3;false
560;14;09/10/2011;15;1747.2;11;false
560;14;09/10/2011;35;5089.5;9;false
560;14;09/10/2011;44;786.2;4;false
560;14;09/10/2011;47;2831;20;false
561;14;01/25/2011;6;6251;18;false
561;14;01/25/2011;7;3490.6;8;false
561;14;01/25/2011;13;2578.7;6;false
561;14;01/25/2011;29;7610.2;15;false
562;36;03/02/2010;9;1182.2;4;false
562;36;03/02/2010;29;7102.9;14;false
562;36;03/02/2010;31;3679.3;9;false
562;36;03/02/2010;45;1980.2;4;false
562;36;03/02/2010;47;566.2;4;false
563;37;08/11/2005;36;4152.1;9;false
564;34;12/21/2006;7;1309;3;false
564;34;12/21/2006;14;5159.3;12;false
564;34;12/21/2006;15;2382.6;15;false
564;34;12/21/2006;18;5018.6;11;false
564;34;12/21/2006;29;2029.4;4;false
564;34;12/21/2006;35;5655;10;false
564;34;12/21/2006;41;3106.1;18;false
564;34;12/21/2006;48;4218.5;12;false
565;28;05/20/2007;26;5367.7;19;false
565;28;05/20/2007;37;5845.7;10;false
565;28;05/20/2007;46;3110.9;6;false
565;28;05/20/2007;47;1840.2;13;false
566;34;07/03/2010;5;567.7;2;false
566;34;07/03/2010;29;9132.3;18;false
566;34;07/03/2010;33;4352.7;11;false
566;34;07/03/2010;36;5997.4;13;false
567;16;12/04/2008;5;4825.1;17;false
567;16;12/04/2008;19;1618;13;false
567;16;12/04/2008;22;4886.1;10;false
567;16;12/04/2008;27;4720.4;14;false
567;16;12/04/2008;46;8295.8;16;false
568;13;04/08/2011;9;2364.5;8;false
568;13;04/08/2011;26;1695.1;6;false
569;30;01/22/2007;2;8666.3;17;false
569;30;01/22/2007;6;3125.5;9;false
569;30;01/22/2007;7;8290.3;19;false
569;30;01/22/2007;16;3226.7;7;false
569;30;01/22/2007;31;2861.7;7;false
569;30;01/22/2007;33;2374.2;6;false
569;30;01/22/2007;35;6786;12;false
569;30;01/22/2007;41;3106.1;18;false
570;35;01/21/2011;19;746.8;6;false
570;35;01/21/2011;22;6351.9;13;false
571;37;12/25/2009;17;1442;5;false
571;37;12/25/2009;29;9639.6;19;false
571;37;12/25/2009;31;1226.4;3;false
571;37;12/25/2009;36;3229.4;7;false
571;37;12/25/2009;46;4147.9;8;false
571;37;12/25/2009;47;2406.3;17;false
572;2;09/30/2006;29;3044.1;6;false
572;2;09/30/2006;36;5074.7;11;false
572;2;09/30/2006;39;3010.8;10;false
573;32;09/25/2005;6;1389.1;4;false
573;32;09/25/2005;9;5911.2;20;false
573;32;09/25/2005;11;2125.8;6;false
573;32;09/25/2005;14;859.9;2;false
573;32;09/25/2005;20;3716.2;16;false
573;32;09/25/2005;22;4397.5;9;false
573;32;09/25/2005;38;453.4;2;false
573;32;09/25/2005;43;1980;4;false
574;3;06/26/2011;18;912.5;2;false
574;3;06/26/2011;41;517.7;3;false
574;3;06/26/2011;42;10633.7;19;false
575;30;05/20/2010;5;567.7;2;false
575;30;05/20/2010;17;1730.5;6;false
575;30;05/20/2010;37;6430.3;11;false
576;30;04/20/2007;10;3918.2;7;false
576;30;04/20/2007;37;1753.7;3;false
576;30;04/20/2007;45;9405.8;19;false
576;30;04/20/2007;48;3163.9;9;false
577;13;07/17/2006;17;1730.5;6;false
577;13;07/17/2006;29;7610.2;15;false
577;13;07/17/2006;34;6469.1;19;false
577;13;07/17/2006;39;903.2;3;false
577;13;07/17/2006;44;589.7;3;false
577;13;07/17/2006;48;4218.5;12;false
578;35;03/20/2007;13;3868.1;9;false
578;35;03/20/2007;16;1382.9;3;false
578;35;03/20/2007;28;7660.9;14;false
578;35;03/20/2007;33;7914;20;false
578;35;03/20/2007;37;8768.5;15;false
578;35;03/20/2007;40;2408.5;12;false
578;35;03/20/2007;48;2460.8;7;false
579;34;03/04/2007;3;2233.9;9;false
579;34;03/04/2007;8;11102.3;19;false
579;34;03/04/2007;11;4605.9;13;false
579;34;03/04/2007;16;2765.8;6;false
579;34;03/04/2007;29;4566.1;9;false
579;34;03/04/2007;31;6132.1;15;false
580;36;04/15/2011;14;4729.3;11;false
580;36;04/15/2011;19;2489.2;20;false
580;36;04/15/2011;33;7518.3;19;false
580;36;04/15/2011;37;9937.7;17;false
580;36;04/15/2011;45;4950.4;10;false
581;19;08/12/2005;14;2149.7;5;false
581;19;08/12/2005;23;3966.1;17;false
581;19;08/12/2005;38;3627.5;16;false
581;19;08/12/2005;43;5940;12;false
581;19;08/12/2005;44;2948.4;15;false
581;19;08/12/2005;46;6740.4;13;false
582;29;04/07/2006;18;2737.4;6;false
582;29;04/07/2006;19;1742.4;14;false
582;29;04/07/2006;32;5742.4;14;false
582;29;04/07/2006;34;3064.3;9;false
582;29;04/07/2006;46;5703.4;11;false
583;10;10/12/2010;18;1368.7;3;false
583;10;10/12/2010;24;1192;4;false
583;10;10/12/2010;37;1169.1;2;false
584;39;04/27/2010;7;2181.7;5;false
584;39;04/27/2010;19;995.7;8;false
584;39;04/27/2010;28;8208.1;15;false
584;39;04/27/2010;47;707.8;5;false
584;39;04/27/2010;48;7030.8;20;false
585;27;04/23/2005;2;1019.6;2;false
585;27;04/23/2005;5;3973.6;14;false
585;27;04/23/2005;21;6225.4;11;false
585;27;04/23/2005;40;3412.1;17;false
586;5;05/30/2007;9;3842.3;13;false
586;5;05/30/2007;20;1858.1;8;false
586;5;05/30/2007;42;6716;12;false
587;28;08/12/2007;8;7012;12;false
587;28;08/12/2007;18;1825;4;false
587;28;08/12/2007;25;3470;12;false
587;28;08/12/2007;29;8625;17;false
587;28;08/12/2007;34;6128.6;18;false
587;28;08/12/2007;35;5089.5;9;false
587;28;08/12/2007;37;5845.7;10;false
588;17;03/28/2008;13;7306.4;17;false
588;17;03/28/2008;15;2700.3;17;false
588;17;03/28/2008;28;7113.7;13;false
589;23;12/19/2008;2;2548.9;5;false
589;23;12/19/2008;14;3869.5;9;false
589;23;12/19/2008;24;3874;13;false
589;23;12/19/2008;40;2207.8;11;false
590;2;01/20/2008;4;1756.4;7;false
590;2;01/20/2008;11;6731.7;19;false
590;2;01/20/2008;30;3683.2;13;false
590;2;01/20/2008;31;2861.7;7;false
590;2;01/20/2008;37;5261.1;9;false
591;31;06/12/2005;7;7853.9;18;false
591;31;06/12/2005;13;8595.8;20;false
591;31;06/12/2005;27;4720.4;14;false
591;31;06/12/2005;37;5261.1;9;false
592;36;09/20/2011;17;2884.1;10;false
592;36;09/20/2011;45;8910.7;18;false
593;38;04/06/2005;1;1319.8;8;false
593;38;04/06/2005;6;1389.1;4;false
593;38;04/06/2005;9;3842.3;13;false
593;38;04/06/2005;11;3188.7;9;false
593;38;04/06/2005;13;6446.9;15;false
593;38;04/06/2005;22;5374.7;11;false
593;38;04/06/2005;29;4566.1;9;false
593;38;04/06/2005;30;4533.1;16;false
594;29;05/05/2007;15;2541.4;16;false
594;29;05/05/2007;19;1369.1;11;false
594;29;05/05/2007;21;1131.9;2;false
594;29;05/05/2007;26;847.5;3;false
594;29;05/05/2007;39;2107.6;7;false
595;31;06/15/2007;2;2039.1;4;false
595;31;06/15/2007;3;3474.9;14;false
595;31;06/15/2007;25;4048.4;14;false
595;31;06/15/2007;28;1094.4;2;false
596;27;09/07/2009;13;3868.1;9;false
596;27;09/07/2009;30;1983.2;7;false
596;27;09/07/2009;36;4152.1;9;false
597;23;03/09/2008;9;5615.6;19;false
597;23;03/09/2008;19;248.9;2;false
598;7;07/20/2010;5;1419.2;5;false
598;7;07/20/2010;11;4251.6;12;false
598;7;07/20/2010;16;1843.8;4;false
598;7;07/20/2010;25;4626.7;16;false
598;7;07/20/2010;32;6152.6;15;false
598;7;07/20/2010;34;4085.8;12;false
599;39;04/16/2009;7;8290.3;19;false
599;39;04/16/2009;12;5487.8;20;false
599;39;04/16/2009;24;4768;16;false
600;13;09/26/2009;12;4115.9;15;false
600;13;09/26/2009;13;859.6;2;false
600;13;09/26/2009;16;2765.8;6;false
600;13;09/26/2009;31;2044;5;false
600;13;09/26/2009;36;8765.5;19;false
601;2;10/18/2010;10;10635.1;19;false
601;2;10/18/2010;18;2737.4;6;false
601;2;10/18/2010;20;1161.3;5;false
601;2;10/18/2010;33;5144.1;13;false
601;2;10/18/2010;37;7014.8;12;false
601;2;10/18/2010;44;1375.9;7;false
602;37;08/24/2006;14;6019.2;14;false
602;37;08/24/2006;25;867.5;3;false
602;37;08/24/2006;33;3957;10;false
603;15;03/14/2010;44;982.8;5;false
604;33;03/08/2007;6;1041.8;3;false
604;33;03/08/2007;13;859.6;2;false
604;33;03/08/2007;17;4326.1;15;false
604;33;03/08/2007;22;9772.2;20;false
604;33;03/08/2007;38;3854.2;17;false
604;33;03/08/2007;45;2475.2;5;false
605;39;08/05/2005;19;746.8;6;false
605;39;08/05/2005;21;3395.7;6;false
605;39;08/05/2005;43;7425;15;false
605;39;08/05/2005;46;1555.5;3;false
606;6;11/02/2005;5;4541.3;16;false
606;6;11/02/2005;7;4799.6;11;false
606;6;11/02/2005;11;4251.6;12;false
606;6;11/02/2005;17;3172.5;11;false
606;6;11/02/2005;34;5788.2;17;false
606;6;11/02/2005;41;3106.1;18;false
607;24;09/30/2006;1;2474.6;15;false
607;24;09/30/2006;13;6446.9;15;false
607;24;09/30/2006;20;1161.3;5;false
607;24;09/30/2006;30;2549.9;9;false
607;24;09/30/2006;32;1230.5;3;false
607;24;09/30/2006;38;2947.4;13;false
608;13;10/04/2010;19;2240.3;18;false
608;13;10/04/2010;20;3716.2;16;false
608;13;10/04/2010;22;9283.6;19;false
608;13;10/04/2010;29;1014.7;2;false
608;13;10/04/2010;30;4533.1;16;false
608;13;10/04/2010;31;1226.4;3;false
608;13;10/04/2010;39;4817.3;16;false
608;13;10/04/2010;46;7777.4;15;false
609;2;06/11/2007;2;4588;9;false
609;2;06/11/2007;11;4251.6;12;false
609;2;06/11/2007;17;4614.6;16;false
609;2;06/11/2007;22;977.2;2;false
609;2;06/11/2007;33;1582.8;4;false
610;19;05/29/2006;4;2509.1;10;false
610;19;05/29/2006;28;2188.8;4;false
610;19;05/29/2006;45;9900.8;20;false
611;9;07/09/2008;2;6117.4;12;false
611;9;07/09/2008;13;7306.4;17;false
611;9;07/09/2008;19;871.2;7;false
611;9;07/09/2008;48;1757.7;5;false
612;20;09/21/2009;16;7836.3;17;false
612;20;09/21/2009;21;5093.6;9;false
612;20;09/21/2009;42;1119.3;2;false
613;8;12/12/2005;12;3292.7;12;false
613;8;12/12/2005;26;565;2;false
614;19;03/29/2008;4;1003.6;4;false
614;19;03/29/2008;5;5108.9;18;false
614;19;03/29/2008;7;5236;12;false
614;19;03/29/2008;8;11102.3;19;false
614;19;03/29/2008;12;1920.7;7;false
614;19;03/29/2008;19;2115.8;17;false
614;19;03/29/2008;46;2074;4;false
615;20;10/03/2005;7;1745.3;4;false
615;20;10/03/2005;9;2364.5;8;false
615;20;10/03/2005;23;1399.8;6;false
615;20;10/03/2005;27;3034.5;9;false
615;20;10/03/2005;35;9613.5;17;false
615;20;10/03/2005;46;8295.8;16;false
616;35;08/26/2006;20;1625.8;7;false
616;35;08/26/2006;22;8306.4;17;false
616;35;08/26/2006;38;3400.8;15;false
616;35;08/26/2006;45;7920.6;16;false
617;24;01/28/2005;3;4467.8;18;false
617;24;01/28/2005;6;694.6;2;false
617;24;01/28/2005;11;3188.7;9;false
617;24;01/28/2005;17;2884.1;10;false
617;24;01/28/2005;23;3499.5;15;false
617;24;01/28/2005;31;5314.5;13;false
617;24;01/28/2005;32;1640.7;4;false
617;24;01/28/2005;35;3958.5;7;false
617;24;01/28/2005;41;2243.3;13;false
618;8;04/10/2011;18;5931.1;13;false
618;8;04/10/2011;20;2787.1;12;false
618;8;04/10/2011;28;7113.7;13;false
619;13;09/25/2009;12;1097.6;4;false
619;13;09/25/2009;22;977.2;2;false
619;13;09/25/2009;24;1192;4;false
619;13;09/25/2009;33;7914;20;false
619;13;09/25/2009;44;2555.3;13;false
619;13;09/25/2009;45;2970.2;6;false
620;7;02/26/2006;1;1979.6;12;false
620;7;02/26/2006;38;4081;18;false
621;10;02/16/2010;9;1773.4;6;false
621;10;02/16/2010;10;4477.9;8;false
621;10;02/16/2010;24;1192;4;false
622;4;03/08/2006;5;1419.2;5;false
622;4;03/08/2006;33;2769.9;7;false
622;4;03/08/2006;40;1405;7;false
622;4;03/08/2006;45;9900.8;20;false
622;4;03/08/2006;46;5703.4;11;false
623;4;02/09/2009;12;3018.3;11;false
623;4;02/09/2009;26;3390.1;12;false
623;4;02/09/2009;28;3283.3;6;false
623;4;02/09/2009;30;3116.5;11;false
623;4;02/09/2009;38;1360.3;6;false
623;4;02/09/2009;42;3358;6;false
624;8;06/17/2007;1;1979.6;12;false
624;8;06/17/2007;9;3251.2;11;false
624;8;06/17/2007;29;7610.2;15;false
624;8;06/17/2007;36;6920.1;15;false
624;8;06/17/2007;37;2338.3;4;false
625;32;10/31/2009;5;2554.5;9;false
625;32;10/31/2009;11;5314.5;15;false
625;32;10/31/2009;12;4390.2;16;false
625;32;10/31/2009;37;3507.4;6;false
625;32;10/31/2009;46;6221.9;12;false
626;34;04/13/2011;8;11686.6;20;false
626;34;04/13/2011;13;859.6;2;false
626;34;04/13/2011;15;2859.1;18;false
626;34;04/13/2011;16;8297.3;18;false
627;35;09/13/2007;9;5615.6;19;false
627;35;09/13/2007;16;3687.7;8;false
627;35;09/13/2007;27;3708.9;11;false
627;35;09/13/2007;34;6469.1;19;false
628;16;10/10/2005;12;3292.7;12;false
628;16;10/10/2005;17;3749.3;13;false
628;16;10/10/2005;23;4199.4;18;false
628;16;10/10/2005;29;4058.8;8;false
628;16;10/10/2005;37;4676.6;8;false
628;16;10/10/2005;46;8295.8;16;false
629;1;08/06/2006;2;8666.3;17;false
629;1;08/06/2006;17;3460.9;12;false
629;1;08/06/2006;24;4470;15;false
630;34;12/07/2006;18;5474.9;12;false
630;34;12/07/2006;33;1187.1;3;false
630;34;12/07/2006;35;3393;6;false
630;34;12/07/2006;39;4817.3;16;false
631;28;12/04/2005;6;5556.5;16;false
631;28;12/04/2005;10;7276.6;13;false
631;28;12/04/2005;19;1120.1;9;false
631;28;12/04/2005;20;4180.7;18;false
631;28;12/04/2005;25;578.3;2;false
631;28;12/04/2005;31;7767.4;19;false
631;28;12/04/2005;46;1555.5;3;false
632;3;09/24/2010;1;989.8;6;false
632;3;09/24/2010;15;1747.2;11;false
632;3;09/24/2010;31;2044;5;false
632;3;09/24/2010;42;5037;9;false
633;31;10/13/2005;19;622.3;5;false
634;4;05/15/2011;2;4588;9;false
634;4;05/15/2011;19;995.7;8;false
634;4;05/15/2011;35;5089.5;9;false
634;4;05/15/2011;40;802.8;4;false
635;36;09/01/2009;3;4716;19;false
635;36;09/01/2009;35;6786;12;false
636;31;05/22/2010;7;7853.9;18;false
636;31;05/22/2010;20;2554.9;11;false
636;31;05/22/2010;30;2833.2;10;false
636;31;05/22/2010;41;3278.6;19;false
637;9;05/23/2009;3;3723.2;15;false
