InvoiceID,Amt,Qty,Discounted,InvoiceSource,customer_SK,product_SK,SaleDate_SK,supplier_SK,Method_SK,OrderDate_SK
5258,4078.2,8,N,TPCE,90,145,1242,8,37,1
5267,9685.8,19,N,TPCE,104,145,449,8,37,1
5268,5607.6,11,N,TPCE,114,145,1938,8,37,1
5270,1529.3,3,N,TPCE,106,145,712,8,37,1
5272,1019.6,2,N,TPCE,88,145,712,8,37,1
5284,2039.1,4,N,TPCE,118,145,1481,8,37,1
5312,2548.9,5,N,TPCE,100,145,434,8,37,1
5361,5097.8,10,N,TPCE,113,145,164,8,37,1
5417,4078.2,8,N,TPCE,103,145,1273,8,37,1
5427,2039.1,4,N,TPCE,106,145,1660,8,37,1
5438,8156.5,16,N,TPCE,100,145,390,8,37,1
5441,9176,18,N,TPCE,89,145,521,8,37,1
5453,1019.6,2,N,TPCE,93,145,840,8,37,1
5460,4078.2,8,N,TPCE,115,145,270,8,37,1
5461,5607.6,11,N,TPCE,121,145,2125,8,37,1
5469,7646.7,15,N,TPCE,116,145,1190,8,37,1
5476,8156.5,16,N,TPCE,102,145,1022,8,37,1
5479,4078.2,8,N,TPCE,107,145,581,8,37,1
5498,5607.6,11,N,TPCE,93,145,1210,8,37,1
5524,4078.2,8,N,TPCE,109,145,8,8,37,1
5549,9685.8,19,N,TPCE,111,145,192,8,37,1
5551,1019.6,2,N,TPCE,101,145,1111,8,37,1
5568,4078.2,8,N,TPCE,115,145,1058,8,37,1
5579,7646.7,15,N,TPCE,85,145,1380,8,37,1
5582,8156.5,16,N,TPCE,112,145,1442,8,37,1
5596,2039.1,4,N,TPCE,93,145,907,8,37,1
5597,9176,18,N,TPCE,90,145,2218,8,37,1
5600,3568.5,7,N,TPCE,110,145,2012,8,37,1
5602,5097.8,10,N,TPCE,110,145,1288,8,37,1
5606,6627.1,13,N,TPCE,121,145,861,8,37,1
5611,3568.5,7,N,TPCE,116,145,2180,8,37,1
5622,3058.7,6,N,TPCE,98,145,2182,8,37,1
5625,10195.6,20,N,TPCE,108,145,1260,8,37,1
5649,2039.1,4,N,TPCE,121,145,1818,8,37,1
5671,6117.4,12,N,TPCE,89,145,1201,8,37,1
5682,3568.5,7,N,TPCE,105,145,193,8,37,1
5684,4078.2,8,N,TPCE,113,145,1030,8,37,1
5688,9685.8,19,N,TPCE,107,145,933,8,37,1
5691,2039.1,4,N,TPCE,101,145,529,8,37,1
5708,10195.6,20,N,TPCE,81,145,271,8,37,1
5712,4588,9,N,TPCE,103,145,710,8,37,1
5746,6117.4,12,N,TPCE,106,145,838,8,37,1
5755,7136.9,14,N,TPCE,82,145,1728,8,37,1
5758,7136.9,14,N,TPCE,85,145,634,8,37,1
5763,6627.1,13,N,TPCE,121,145,924,8,37,1
5770,3568.5,7,N,TPCE,85,145,929,8,37,1
5771,3568.5,7,N,TPCE,85,145,2488,8,37,1
5774,5097.8,10,N,TPCE,107,145,1013,8,37,1
5796,10195.6,20,N,TPCE,117,145,2097,8,37,1
5816,1019.6,2,N,TPCE,116,145,2108,8,37,1
5820,2548.9,5,N,TPCE,104,145,625,8,37,1
5825,4588,9,N,TPCE,117,145,2267,8,37,1
5827,3058.7,6,N,TPCE,120,145,1819,8,37,1
5830,5607.6,11,N,TPCE,118,145,1421,8,37,1
5840,10195.6,20,N,TPCE,88,145,1380,8,37,1
5841,4588,9,N,TPCE,85,145,4,8,37,1
5842,1019.6,2,N,TPCE,114,145,1886,8,37,1
5845,8156.5,16,N,TPCE,115,145,200,8,37,1
5857,3568.5,7,N,TPCE,113,145,2023,8,37,1
5859,3058.7,6,N,TPCE,86,145,1691,8,37,1
5864,7646.7,15,N,TPCE,85,145,570,8,37,1
5871,9176,18,N,TPCE,92,145,865,8,37,1
5873,3568.5,7,N,TPCE,108,145,2494,8,37,1
5876,9176,18,N,TPCE,82,145,1371,8,37,1
5898,7646.7,15,N,TPCE,96,145,1162,8,37,1
5903,6117.4,12,N,TPCE,88,145,1388,8,37,1
5910,10195.6,20,N,TPCE,90,145,893,8,37,1
5912,7136.9,14,N,TPCE,103,145,1006,8,37,1
5915,1529.3,3,N,TPCE,88,145,2294,8,37,1
5936,1019.6,2,N,TPCE,93,145,2200,8,37,1
5945,9685.8,19,N,TPCE,112,145,1058,8,37,1
5959,9685.8,19,N,TPCE,112,145,168,8,37,1
5979,7646.7,15,N,TPCE,98,145,2388,8,37,1
5993,6627.1,13,N,TPCE,92,145,2034,8,37,1
6006,1529.3,3,N,TPCE,90,145,1063,8,37,1
6009,3568.5,7,N,TPCE,106,145,1068,8,37,1
6014,6117.4,12,N,TPCE,86,145,182,8,37,1
6017,3568.5,7,N,TPCE,95,145,1054,8,37,1
6038,7136.9,14,N,TPCE,121,145,856,8,37,1
6048,10195.6,20,N,TPCE,121,145,747,8,37,1
6052,5097.8,10,N,TPCE,90,145,1820,8,37,1
6055,9685.8,19,N,TPCE,83,145,483,8,37,1
6059,4078.2,8,N,TPCE,109,145,1288,8,37,1
6074,2039.1,4,N,TPCE,107,145,1945,8,37,1
6082,2039.1,4,N,TPCE,101,145,1133,8,37,1
6083,9176,18,N,TPCE,108,145,2299,8,37,1
6120,1529.3,3,N,TPCE,92,145,1027,8,37,1
6123,7646.7,15,N,TPCE,84,145,1970,8,37,1
6138,7136.9,14,N,TPCE,89,145,1523,8,37,1
6139,4078.2,8,N,TPCE,94,145,386,8,37,1
6143,10195.6,20,N,TPCE,90,145,2065,8,37,1
6167,8666.3,17,N,TPCE,118,145,723,8,37,1
6169,2548.9,5,N,TPCE,101,145,1764,8,37,1
6178,3058.7,6,N,TPCE,90,145,196,8,37,1
6179,4078.2,8,N,TPCE,84,145,1612,8,37,1
6191,3568.5,7,N,TPCE,90,145,1782,8,37,1
6202,7646.7,15,N,TPCE,104,145,772,8,37,1
6222,8156.5,16,N,TPCE,101,145,237,8,37,1
6236,1019.6,2,N,TPCE,115,145,1970,8,37,1
6260,9685.8,19,N,TPCE,96,145,135,8,37,1
6272,3058.7,6,N,TPCE,117,145,2063,8,37,1
6308,3058.7,6,N,TPCE,91,145,28,8,37,1
6310,9685.8,19,N,TPCE,100,145,1056,8,37,1
6316,8666.3,17,N,TPCE,103,145,591,8,37,1
6318,8666.3,17,N,TPCE,82,145,1740,8,37,1
6322,9685.8,19,N,TPCE,82,145,1507,8,37,1
6333,3058.7,6,N,TPCE,105,145,1453,8,37,1
6362,7136.9,14,N,TPCE,99,145,1546,8,37,1
6363,9685.8,19,N,TPCE,92,145,1463,8,37,1
6368,7136.9,14,N,TPCE,120,145,1023,8,37,1
6376,4078.2,8,N,TPCE,105,145,527,8,37,1
6380,4588,9,N,TPCE,110,145,1000,8,37,1
6381,9685.8,19,N,TPCE,90,145,587,8,37,1
6385,7136.9,14,N,TPCE,91,145,1217,8,37,1
6397,1529.3,3,N,TPCE,110,145,26,8,37,1
6409,7136.9,14,N,TPCE,99,145,2077,8,37,1
6417,3568.5,7,N,TPCE,118,145,266,8,37,1
6421,5607.6,11,N,TPCE,90,145,159,8,37,1
6427,2039.1,4,N,TPCE,108,145,429,8,37,1
6438,9685.8,19,N,TPCE,111,145,81,8,37,1
6454,3058.7,6,N,TPCE,110,145,855,8,37,1
6461,7646.7,15,N,TPCE,115,145,2125,8,37,1
6466,7646.7,15,N,TPCE,110,145,2064,8,37,1
6482,2039.1,4,N,TPCE,117,145,1054,8,37,1
6491,3568.5,7,N,TPCE,105,145,2089,8,37,1
6507,3058.7,6,N,TPCE,82,145,1335,8,37,1
6509,2039.1,4,N,TPCE,104,145,1465,8,37,1
6512,7136.9,14,N,TPCE,90,145,907,8,37,1
6518,1019.6,2,N,TPCE,102,145,242,8,37,1
6522,4588,9,N,TPCE,106,145,1964,8,37,1
6524,8666.3,17,N,TPCE,99,145,456,8,37,1
6528,7136.9,14,N,TPCE,111,145,2139,8,37,1
6529,9685.8,19,N,TPCE,119,145,341,8,37,1
6533,2039.1,4,N,TPCE,115,145,1170,8,37,1
6540,5607.6,11,N,TPCE,92,145,412,8,37,1
6541,6627.1,13,N,TPCE,120,145,926,8,37,1
6545,6627.1,13,N,TPCE,86,145,505,8,37,1
6551,3568.5,7,N,TPCE,106,145,2120,8,37,1
6553,9176,18,N,TPCE,86,145,1869,8,37,1
6555,6627.1,13,N,TPCE,89,145,1870,8,37,1
6560,9176,18,N,TPCE,120,145,392,8,37,1
6570,5607.6,11,N,TPCE,110,145,971,8,37,1
6574,1529.3,3,N,TPCE,119,145,79,8,37,1
6586,3058.7,6,N,TPCE,94,145,837,8,37,1
6590,2039.1,4,N,TPCE,108,145,1000,8,37,1
6604,4078.2,8,N,TPCE,99,145,1109,8,37,1
6606,4078.2,8,N,TPCE,118,145,232,8,37,1
6611,7646.7,15,N,TPCE,118,145,434,8,37,1
6633,7136.9,14,N,TPCE,85,145,2026,8,37,1
6662,1529.3,3,N,TPCE,117,145,991,8,37,1
6699,7136.9,14,N,TPCE,81,145,196,8,37,1
6700,2039.1,4,N,TPCE,99,145,1392,8,37,1
6706,2039.1,4,N,TPCE,96,145,2435,8,37,1
6723,6117.4,12,N,TPCE,92,145,908,8,37,1
6737,8666.3,17,N,TPCE,98,145,157,8,37,1
6756,5097.8,10,N,TPCE,118,145,711,8,37,1
6760,7646.7,15,N,TPCE,100,145,2484,8,37,1
6763,8666.3,17,N,TPCE,120,145,2299,8,37,1
6779,9685.8,19,N,TPCE,92,145,1389,8,37,1
6804,2039.1,4,N,TPCE,105,145,244,8,37,1
6810,7136.9,14,N,TPCE,105,145,1701,8,37,1
6816,9685.8,19,N,TPCE,108,145,64,8,37,1
6818,3568.5,7,N,TPCE,118,145,2040,8,37,1
6823,1019.6,2,N,TPCE,95,145,523,8,37,1
6830,4078.2,8,N,TPCE,100,145,1046,8,37,1
6839,9176,18,N,TPCE,81,145,1047,8,37,1
6859,9176,18,N,TPCE,100,145,1763,8,37,1
6878,4078.2,8,N,TPCE,96,145,1604,8,37,1
6889,8666.3,17,N,TPCE,113,145,867,8,37,1
6894,4588,9,N,TPCE,102,145,350,8,37,1
6901,6627.1,13,N,TPCE,114,145,1540,8,37,1
6906,7136.9,14,N,TPCE,118,145,343,8,37,1
6919,6117.4,12,N,TPCE,103,145,1902,8,37,1
6920,10195.6,20,N,TPCE,118,145,1329,8,37,1
6951,4588,9,N,TPCE,116,145,1728,8,37,1
6966,8156.5,16,N,TPCE,105,145,1704,8,37,1
6995,9176,18,N,TPCE,105,145,2251,8,37,1
7004,6117.4,12,N,TPCE,99,145,879,8,37,1
7020,6627.1,13,N,TPCE,102,145,672,8,37,1
7025,3568.5,7,N,TPCE,107,145,974,8,37,1
7027,5097.8,10,N,TPCE,109,145,2115,8,37,1
7030,5097.8,10,N,TPCE,98,145,516,8,37,1
7032,4588,9,N,TPCE,98,145,2492,8,37,1
7037,5607.6,11,N,TPCE,109,145,1734,8,37,1
7045,3568.5,7,N,TPCE,94,145,2141,8,37,1
7054,3568.5,7,N,TPCE,118,145,2045,8,37,1
7068,8156.5,16,N,TPCE,84,145,402,8,37,1
7075,3058.7,6,N,TPCE,101,145,1449,8,37,1
7080,4078.2,8,N,TPCE,93,145,1088,8,37,1
7088,3058.7,6,N,TPCE,86,145,931,8,37,1
7096,9176,18,N,TPCE,107,145,1524,8,37,1
7098,7136.9,14,N,TPCE,101,145,2488,8,37,1
7112,2548.9,5,N,TPCE,88,145,335,8,37,1
7122,3568.5,7,N,TPCE,116,145,1555,8,37,1
7127,3058.7,6,N,TPCE,96,145,400,8,37,1
7131,7136.9,14,N,TPCE,103,145,2382,8,37,1
7135,7136.9,14,N,TPCE,96,145,1437,8,37,1
7137,5607.6,11,N,TPCE,92,145,72,8,37,1
7141,4078.2,8,N,TPCE,99,145,1776,8,37,1
7166,3058.7,6,N,TPCE,119,145,1276,8,37,1
7173,6627.1,13,N,TPCE,121,145,1879,8,37,1
7175,7136.9,14,N,TPCE,89,145,2134,8,37,1
7179,4588,9,N,TPCE,111,145,1148,8,37,1
7181,7646.7,15,N,TPCE,93,145,1239,8,37,1
7196,3058.7,6,N,TPCE,83,145,1862,8,37,1
7197,9176,18,N,TPCE,90,145,218,8,37,1
7212,6117.4,12,N,TPCE,96,145,1422,8,37,1
7233,7136.9,14,N,TPCE,82,145,1794,8,37,1
7240,8156.5,16,N,TPCE,107,145,1266,8,37,1
7244,6117.4,12,N,TPCE,89,145,674,8,37,1
7247,4078.2,8,N,TPCE,92,145,1551,8,37,1
7251,7136.9,14,N,TPCE,95,145,1657,8,37,1
7253,3568.5,7,N,TPCE,91,145,1046,8,37,1
7266,6117.4,12,N,TPCE,121,145,1366,8,37,1
7283,2039.1,4,N,TPCE,98,145,721,8,37,1
7290,1529.3,3,N,TPCE,107,145,1978,8,37,1
7293,8156.5,16,N,TPCE,83,145,543,8,37,1
7298,10195.6,20,N,TPCE,121,145,791,8,37,1
7304,4588,9,N,TPCE,115,145,111,8,37,1
7306,8156.5,16,N,TPCE,116,145,1296,8,37,1
7310,7136.9,14,N,TPCE,105,145,643,8,37,1
7315,9685.8,19,N,TPCE,111,145,1404,8,37,1
7317,8156.5,16,N,TPCE,121,145,1370,8,37,1
7318,4078.2,8,N,TPCE,81,145,1562,8,37,1
7325,1529.3,3,N,TPCE,93,145,137,8,37,1
7341,1019.6,2,N,TPCE,109,145,1561,8,37,1
7347,6117.4,12,N,TPCE,111,145,2155,8,37,1
7352,8666.3,17,N,TPCE,84,145,1255,8,37,1
7357,6627.1,13,N,TPCE,88,145,1165,8,37,1
7363,8666.3,17,N,TPCE,94,145,1279,8,37,1
7371,6117.4,12,N,TPCE,90,145,2232,8,37,1
7379,7136.9,14,N,TPCE,119,145,643,8,37,1
7381,1019.6,2,N,TPCE,116,145,2228,8,37,1
7394,3058.7,6,N,TPCE,95,145,1910,8,37,1
7415,2039.1,4,N,TPCE,108,145,1899,8,37,1
7421,1019.6,2,N,TPCE,82,145,1079,8,37,1
7444,1019.6,2,N,TPCE,101,145,1873,8,37,1
7451,2548.9,5,N,TPCE,116,145,171,8,37,1
7452,5607.6,11,N,TPCE,91,145,865,8,37,1
7458,3058.7,6,N,TPCE,84,145,770,8,37,1
7463,7646.7,15,N,TPCE,116,145,1226,8,37,1
7466,4588,9,N,TPCE,81,145,184,8,37,1
7468,6627.1,13,N,TPCE,113,145,2061,8,37,1
7474,3568.5,7,N,TPCE,118,145,453,8,37,1
7483,6117.4,12,N,TPCE,111,145,1749,8,37,1
7484,2039.1,4,N,TPCE,82,145,2260,8,37,1
7490,7136.9,14,N,TPCE,115,145,2140,8,37,1
7512,10195.6,20,N,TPCE,92,145,256,8,37,1
7513,10195.6,20,N,TPCE,119,145,1065,8,37,1
7521,6627.1,13,N,TPCE,118,145,1533,8,37,1
7529,5097.8,10,N,TPCE,119,145,765,8,37,1
7534,9685.8,19,N,TPCE,115,145,957,8,37,1
7584,7136.9,14,N,TPCE,108,145,1461,8,37,1
7585,8666.3,17,N,TPCE,116,145,195,8,37,1
7600,7646.7,15,N,TPCE,108,145,578,8,37,1
7606,10195.6,20,N,TPCE,103,145,1638,8,37,1
7633,1019.6,2,N,TPCE,86,145,1110,8,37,1
7639,6117.4,12,N,TPCE,92,145,656,8,37,1
7642,6627.1,13,N,TPCE,108,145,1227,8,37,1
7650,1529.3,3,N,TPCE,82,145,439,8,37,1
7673,2039.1,4,N,TPCE,113,145,387,8,37,1
7677,5607.6,11,N,TPCE,82,145,1555,8,37,1
7684,4588,9,N,TPCE,108,145,1690,8,37,1
7690,10195.6,20,N,TPCE,82,145,1346,8,37,1
7710,9685.8,19,N,TPCE,96,145,2011,8,37,1
7719,9176,18,N,TPCE,103,145,1380,8,37,1
7724,8666.3,17,N,TPCE,95,145,753,8,37,1
7725,2039.1,4,N,TPCE,100,145,1320,8,37,1
7728,8666.3,17,N,TPCE,114,145,1525,8,37,1
7738,1019.6,2,N,TPCE,109,145,1467,8,37,1
7741,4588,9,N,TPCE,85,145,2075,8,37,1
7746,2039.1,4,N,TPCE,121,145,1641,8,37,1
7776,4588,9,N,TPCE,119,145,545,8,37,1
7786,2039.1,4,N,TPCE,115,145,26,8,37,1
7790,10195.6,20,N,TPCE,109,145,888,8,37,1
7805,7646.7,15,N,TPCE,110,145,1764,8,37,1
7811,2548.9,5,N,TPCE,94,145,1724,8,37,1
7815,1529.3,3,N,TPCE,104,145,980,8,37,1
7846,2548.9,5,N,TPCE,113,145,1647,8,37,1
7854,5607.6,11,N,TPCE,111,145,956,8,37,1
7856,2548.9,5,N,TPCE,88,145,182,8,37,1
7860,7646.7,15,N,TPCE,111,145,1066,8,37,1
7871,6627.1,13,N,TPCE,91,145,1335,8,37,1
7874,6117.4,12,N,TPCE,111,145,1192,8,37,1
7881,5607.6,11,N,TPCE,85,145,1335,8,37,1
7913,10195.6,20,N,TPCE,98,145,1977,8,37,1
7938,8666.3,17,N,TPCE,95,145,1667,8,37,1
7943,5097.8,10,N,TPCE,91,145,243,8,37,1
7954,1529.3,3,N,TPCE,109,145,1838,8,37,1
7967,8666.3,17,N,TPCE,117,145,2227,8,37,1
7968,6627.1,13,N,TPCE,100,145,713,8,37,1
7970,5097.8,10,N,TPCE,95,145,738,8,37,1
7977,9176,18,N,TPCE,89,145,952,8,37,1
7980,5097.8,10,N,TPCE,89,145,757,8,37,1
7994,10195.6,20,N,TPCE,117,145,1433,8,37,1
8021,10195.6,20,N,TPCE,88,145,374,8,37,1
8055,10195.6,20,N,TPCE,106,145,155,8,37,1
8066,10195.6,20,N,TPCE,100,145,2224,8,37,1
8076,4078.2,8,N,TPCE,82,145,1289,8,37,1
8080,3568.5,7,N,TPCE,102,145,1263,8,37,1
8084,3058.7,6,N,TPCE,92,145,1798,8,37,1
8087,4588,9,N,TPCE,120,145,1422,8,37,1
8091,1529.3,3,N,TPCE,94,145,1181,8,37,1
8098,3568.5,7,N,TPCE,81,145,1122,8,37,1
8100,10195.6,20,N,TPCE,117,145,1380,8,37,1
8109,4078.2,8,N,TPCE,120,145,1413,8,37,1
8120,2548.9,5,N,TPCE,113,145,1393,8,37,1
8143,2039.1,4,N,TPCE,93,145,2198,8,37,1
8149,9176,18,N,TPCE,112,145,1287,8,37,1
8150,1529.3,3,N,TPCE,108,145,62,8,37,1
8151,1529.3,3,N,TPCE,118,145,870,8,37,1
8153,5097.8,10,N,TPCE,111,145,1925,8,37,1
8154,4588,9,N,TPCE,90,145,1977,8,37,1
8164,3058.7,6,N,TPCE,89,145,1198,8,37,1
8183,9176,18,N,TPCE,95,145,653,8,37,1
8185,2548.9,5,N,TPCE,111,145,1318,8,37,1
8190,4588,9,N,TPCE,111,145,1754,8,37,1
8192,8666.3,17,N,TPCE,103,145,50,8,37,1
8213,6117.4,12,N,TPCE,102,145,211,8,37,1
8252,9176,18,N,TPCE,96,145,1975,8,37,1
8253,6117.4,12,N,TPCE,101,145,519,8,37,1
8263,2548.9,5,N,TPCE,92,145,1592,8,37,1
8268,1019.6,2,N,TPCE,81,145,2137,8,37,1
8284,3058.7,6,N,TPCE,111,145,2455,8,37,1
8289,4588,9,N,TPCE,99,145,493,8,37,1
8306,2039.1,4,N,TPCE,84,145,845,8,37,1
8309,6627.1,13,N,TPCE,112,145,1658,8,37,1
8317,8156.5,16,N,TPCE,99,145,2402,8,37,1
8344,6627.1,13,N,TPCE,89,145,2082,8,37,1
8362,4078.2,8,N,TPCE,95,145,520,8,37,1
8365,4588,9,N,TPCE,116,145,2155,8,37,1
8384,4588,9,N,TPCE,107,145,296,8,37,1
8387,4588,9,N,TPCE,109,145,2079,8,37,1
8393,6117.4,12,N,TPCE,83,145,2483,8,37,1
8404,9176,18,N,TPCE,98,145,241,8,37,1
8423,6117.4,12,N,TPCE,121,145,173,8,37,1
8429,6627.1,13,N,TPCE,98,145,217,8,37,1
8436,5607.6,11,N,TPCE,95,145,1648,8,37,1
8470,9685.8,19,N,TPCE,106,145,525,8,37,1
8483,5607.6,11,N,TPCE,82,145,2273,8,37,1
8490,3058.7,6,N,TPCE,120,145,687,8,37,1
8500,10195.6,20,N,TPCE,93,145,1779,8,37,1
8501,4078.2,8,N,TPCE,103,145,832,8,37,1
8510,9685.8,19,N,TPCE,100,145,977,8,37,1
8521,9685.8,19,N,TPCE,120,145,582,8,37,1
8529,7646.7,15,N,TPCE,102,145,1048,8,37,1
8542,9176,18,N,TPCE,88,145,2384,8,37,1
8545,9176,18,N,TPCE,121,145,1373,8,37,1
8547,2548.9,5,N,TPCE,96,145,1528,8,37,1
8549,6627.1,13,N,TPCE,101,145,2373,8,37,1
8550,4588,9,N,TPCE,120,145,1058,8,37,1
8582,8156.5,16,N,TPCE,99,145,51,8,37,1
8591,2548.9,5,N,TPCE,89,145,636,8,37,1
8611,3058.7,6,N,TPCE,109,145,262,8,37,1
8623,3058.7,6,N,TPCE,84,145,1307,8,37,1
8629,5607.6,11,N,TPCE,84,145,253,8,37,1
8642,8666.3,17,N,TPCE,113,145,59,8,37,1
8644,4588,9,N,TPCE,114,145,2146,8,37,1
8653,6627.1,13,N,TPCE,104,145,1074,8,37,1
8660,1529.3,3,N,TPCE,85,145,1748,8,37,1
8692,9685.8,19,N,TPCE,94,145,1912,8,37,1
8704,2039.1,4,N,TPCE,101,145,2433,8,37,1
8707,8666.3,17,N,TPCE,103,145,1091,8,37,1
8711,8156.5,16,N,TPCE,94,145,422,8,37,1
8716,4078.2,8,N,TPCE,102,145,1064,8,37,1
8727,6627.1,13,N,TPCE,107,145,464,8,37,1
8734,7136.9,14,N,TPCE,118,145,105,8,37,1
8738,3568.5,7,N,TPCE,108,145,476,8,37,1
8746,1019.6,2,N,TPCE,101,145,1015,8,37,1
8770,8156.5,16,N,TPCE,106,145,303,8,37,1
8775,4078.2,8,N,TPCE,88,145,2424,8,37,1
8784,5607.6,11,N,TPCE,108,145,936,8,37,1
8803,4588,9,N,TPCE,112,145,1201,8,37,1
8805,9176,18,N,TPCE,95,145,801,8,37,1
8811,1019.6,2,N,TPCE,81,145,46,8,37,1
8822,1019.6,2,N,TPCE,90,145,1206,8,37,1
8845,7136.9,14,N,TPCE,82,145,781,8,37,1
8864,7136.9,14,N,TPCE,85,145,1804,8,37,1
8880,5097.8,10,N,TPCE,113,145,2175,8,37,1
8897,7646.7,15,N,TPCE,99,145,2430,8,37,1
8913,8156.5,16,N,TPCE,93,145,2005,8,37,1
8929,8666.3,17,N,TPCE,118,145,488,8,37,1
8946,4078.2,8,N,TPCE,108,145,1430,8,37,1
8947,3058.7,6,N,TPCE,105,145,2145,8,37,1
8960,9685.8,19,N,TPCE,88,145,865,8,37,1
8969,4078.2,8,N,TPCE,111,145,213,8,37,1
8980,7646.7,15,N,TPCE,103,145,488,8,37,1
9036,9685.8,19,N,TPCE,110,145,1213,8,37,1
9065,6627.1,13,N,TPCE,114,145,279,8,37,1
9068,4078.2,8,N,TPCE,105,145,1666,8,37,1
9073,6117.4,12,N,TPCE,105,145,2129,8,37,1
9079,8156.5,16,N,TPCE,104,145,1634,8,37,1
9085,4078.2,8,N,TPCE,90,145,400,8,37,1
9086,5097.8,10,N,TPCE,116,145,933,8,37,1
9088,8156.5,16,N,TPCE,113,145,1727,8,37,1
9090,8666.3,17,N,TPCE,119,145,801,8,37,1
9142,8666.3,17,N,TPCE,86,145,765,8,37,1
9144,3058.7,6,N,TPCE,117,145,412,8,37,1
9155,6117.4,12,N,TPCE,84,145,62,8,37,1
9166,5607.6,11,N,TPCE,120,145,2194,8,37,1
9183,2039.1,4,N,TPCE,108,145,668,8,37,1
9189,7136.9,14,N,TPCE,83,145,2017,8,37,1
9194,7646.7,15,N,TPCE,84,145,727,8,37,1
9197,8666.3,17,N,TPCE,112,145,88,8,37,1
9203,5607.6,11,N,TPCE,115,145,101,8,37,1
9206,8666.3,17,N,TPCE,85,145,2331,8,37,1
9237,1019.6,2,N,TPCE,102,145,223,8,37,1
9240,1019.6,2,N,TPCE,104,145,1321,8,37,1
9243,1019.6,2,N,TPCE,114,145,1601,8,37,1
9246,9176,18,N,TPCE,113,145,1727,8,37,1
9247,4078.2,8,N,TPCE,96,145,2081,8,37,1
9251,2039.1,4,N,TPCE,114,145,2404,8,37,1
9264,7646.7,15,N,TPCE,115,145,566,8,37,1
9275,4588,9,N,TPCE,93,145,2207,8,37,1
9310,1529.3,3,N,TPCE,116,145,98,8,37,1
9318,5097.8,10,N,TPCE,109,145,1672,8,37,1
9320,8156.5,16,N,TPCE,93,145,413,8,37,1
9327,9176,18,N,TPCE,114,145,850,8,37,1
9343,7136.9,14,N,TPCE,88,145,2038,8,37,1
9388,5607.6,11,N,TPCE,111,145,295,8,37,1
9400,9176,18,N,TPCE,120,145,1661,8,37,1
9410,3058.7,6,N,TPCE,117,145,2092,8,37,1
9433,9176,18,N,TPCE,108,145,1825,8,37,1
9443,4078.2,8,N,TPCE,89,145,2398,8,37,1
9452,9685.8,19,N,TPCE,101,145,641,8,37,1
9483,10195.6,20,N,TPCE,83,145,626,8,37,1
9504,4588,9,N,TPCE,109,145,1705,8,37,1
9507,1529.3,3,N,TPCE,89,145,97,8,37,1
9523,1019.6,2,N,TPCE,119,145,919,8,37,1
9525,9685.8,19,N,TPCE,86,145,312,8,37,1
9533,4078.2,8,N,TPCE,83,145,410,8,37,1
9543,3058.7,6,N,TPCE,111,145,975,8,37,1
9552,5097.8,10,N,TPCE,107,145,348,8,37,1
9553,5607.6,11,N,TPCE,83,145,1311,8,37,1
9566,9685.8,19,N,TPCE,96,145,696,8,37,1
9571,1019.6,2,N,TPCE,102,145,1761,8,37,1
9573,8666.3,17,N,TPCE,108,145,2073,8,37,1
9576,8666.3,17,N,TPCE,113,145,1607,8,37,1
9581,10195.6,20,N,TPCE,104,145,2101,8,37,1
9598,4078.2,8,N,TPCE,114,145,240,8,37,1
9603,3058.7,6,N,TPCE,109,145,1160,8,37,1
9605,2039.1,4,N,TPCE,110,145,2176,8,37,1
9619,6117.4,12,N,TPCE,88,145,99,8,37,1
9620,3058.7,6,N,TPCE,92,145,2017,8,37,1
9633,5607.6,11,N,TPCE,89,145,606,8,37,1
9676,6627.1,13,N,TPCE,115,145,578,8,37,1
9680,1019.6,2,N,TPCE,119,145,394,8,37,1
9692,8156.5,16,N,TPCE,109,145,2091,8,37,1
9704,5607.6,11,N,TPCE,104,145,2452,8,37,1
9732,3058.7,6,N,TPCE,81,145,2120,8,37,1
9765,2039.1,4,N,TPCE,106,145,1515,8,37,1
9770,4588,9,N,TPCE,105,145,1469,8,37,1
9780,7136.9,14,N,TPCE,103,145,1561,8,37,1
9783,1529.3,3,N,TPCE,112,145,2156,8,37,1
9795,6117.4,12,N,TPCE,103,145,997,8,37,1
9801,9176,18,N,TPCE,100,145,1255,8,37,1
9809,4588,9,N,TPCE,85,145,2199,8,37,1
9823,6117.4,12,N,TPCE,98,145,1692,8,37,1
9837,10195.6,20,N,TPCE,91,145,1390,8,37,1
9840,4078.2,8,N,TPCE,86,145,2122,8,37,1
9844,1019.6,2,N,TPCE,112,145,1608,8,37,1
9852,9685.8,19,N,TPCE,85,145,214,8,37,1
9867,6117.4,12,N,TPCE,94,145,963,8,37,1
9882,8666.3,17,N,TPCE,116,145,2369,8,37,1
9886,5607.6,11,N,TPCE,85,145,72,8,37,1
9891,1019.6,2,N,TPCE,120,145,1075,8,37,1
9928,8156.5,16,N,TPCE,118,145,47,8,37,1
9930,1529.3,3,N,TPCE,112,145,416,8,37,1
9948,6627.1,13,N,TPCE,83,145,1196,8,37,1
9963,6627.1,13,N,TPCE,83,145,2227,8,37,1
9976,8156.5,16,N,TPCE,117,145,1824,8,37,1
9978,8666.3,17,N,TPCE,114,145,2288,8,37,1
9981,3058.7,6,N,TPCE,84,145,1092,8,37,1
9982,2039.1,4,N,TPCE,113,145,2228,8,37,1
